0,1,2
Pain,Cerebellar decompression injury,1.0
Pain,Upset stomach,6.0
Pain,Exhaustion,8.0
Pain,Upper Respiratory Infections,1.0
Pain,HEART PROBLEM,1.0
Pain,Vasculitis,2.0
Pain,Alopecia,1.0
Pain,Tired,23.0
Pain,Photopsia,2.0
Pain,Acute infectious disease,1.0
Pain,Multiple Epiphyseal Dysplasia,7.0
Pain,Muscular stiffness,3.0
Pain,Sighing respiration,2.0
Pain,Mandibuloacral dysostosis,1.0
Pain,Gasping for breath,1.0
Pain,Influenza-like symptoms,3.0
Pain,Fish-Eye Disease,5.0
Pain,"Diabetes Mellitus, Non-Insulin-Dependent",2.0
Pain,WILSON-TURNER X-LINKED MENTAL RETARDATION SYNDROME,4.0
Pain,Sick Sinus Syndrome,1.0
Pain,"SHORT STATURE, ONYCHODYSPLASIA, FACIAL DYSMORPHISM, AND HYPOTRICHOSIS SYNDROME",2.0
Pain,"POPLITEAL PTERYGIUM SYNDROME, LETHAL TYPE",4.0
Pain,Sharp pain,5.0
Pain,"Amyotrophic Lateral Sclerosis, Sporadic",2.0
Pain,Reflex Sympathetic Dystrophy,9.0
Pain,Sinusitis,5.0
Pain,Duane Retraction Syndrome,1.0
Pain,Diabetic Retinopathy,1.0
Pain,Pruritus,5.0
Pain,Hamman-Rich syndrome,4.0
Pain,Hybrid Resistance,1.0
Pain,Lung Problem,4.0
Pain,Ache,25.0
Pain,Redness of face,1.0
Pain,Nasal congestion (finding),8.0
Pain,Malignant hyperpyrexia due to anesthesia,2.0
Pain,Chest tightness,15.0
Pain,Myocardial Ischemia,4.0
Pain,Excessive tearing,2.0
Pain,Feeling of lump in throat,1.0
Pain,Pelvic Organ Prolapse,5.0
Pain,Paramyotonia Congenita (disorder),2.0
Pain,STUVE-WIEDEMANN SYNDROME,3.0
Pain,"Pain, Postoperative",5.0
Pain,"Respiratory Distress Syndrome, Adult",1.0
Pain,Heartburn,4.0
Pain,Heartburn acidity,1.0
Pain,Triglyceride storage disease with ichthyosis,2.0
Pain,Exanthema,5.0
Pain,"Myelitis, Acute Transverse",2.0
Pain,Van der Woude syndrome,4.0
Pain,"Anemia, Diamond-Blackfan",5.0
Pain,"AUTOINFLAMMATION, LIPODYSTROPHY, AND DERMATOSIS SYNDROME",1.0
Pain,Neonatal Jaundice,1.0
Pain,Acute contagious conjunctivitis,1.0
Pain,Dizziness,11.0
Pain,Cerebrovascular accident,1.0
Pain,Acquired Immunodeficiency Syndrome,3.0
Pain,Marinesco-Sjogren syndrome,1.0
Pain,Vascular Diseases,2.0
Pain,Agenesis of corpus callosum,3.0
Pain,Wasting,1.0
Pain,Other viral diseases NOS,1.0
Pain,Depressed - symptom,3.0
Pain,Pemphigus and fogo selvagem,2.0
Pain,Breathing abnormally deep,10.0
Pain,HIV Infections,2.0
Pain,Hay fever,3.0
Pain,Bronchitis,7.0
Pain,Chest Pain,20.0
Pain,bowel discomfort,1.0
Pain,Septicemia,1.0
Pain,Digitorenocerebral Syndrome,1.0
Pain,Goldberg-Shprintzen megacolon syndrome,1.0
Pain,Spastic syndrome,1.0
Pain,"Gait, Drop Foot",2.0
Pain,Respiration Disorders,1.0
Pain,"Syncope, Cardiogenic",1.0
Pain,Bloodshot eye,1.0
Pain,Redness of eye,1.0
Pain,Herpes Labialis,1.0
Pain,Nocturnal cough,1.0
Pain,panic symptoms,2.0
Pain,Has tingling sensation,9.0
Pain,Meckel syndrome type 1,1.0
Pain,Gastroesophageal reflux disease,6.0
Pain,Mild chronic obstructive pulmonary disease,1.0
Pain,Constipation,3.0
Pain,Dehydration,2.0
Pain,"BESTROPHINOPATHY, AUTOSOMAL RECESSIVE",1.0
Pain,Digestive symptom,1.0
Pain,Neuropathy,2.0
Pain,Neurologic Symptoms,2.0
Pain,Syncope,5.0
Pain,Cold sweat,3.0
Pain,Gastroparesis,1.0
Pain,asthma with copd,1.0
Pain,Recurrent disease,4.0
Pain,Oral Ulcer,1.0
Pain,Narcolepsy,1.0
Pain,Xerostomia,3.0
Pain,Tennis Elbow,1.0
Pain,Deglutition Disorders,2.0
Pain,Malnutrition,2.0
Pain,Feeling nervous,1.0
Pain,Burning sensation,8.0
Pain,Muscle Cramp,6.0
Pain,Numbness,3.0
Pain,Neck Pain,3.0
Pain,Feeling Cold,1.0
Pain,Back Pain,10.0
Pain,Difficulty sleeping,2.0
Pain,Hunger,3.0
Pain,Lethargy,2.0
Pain,Hot flushes,7.0
Pain,Earache,2.0
Pain,Pharyngeal dryness,1.0
Pain,Deep Vein Thrombosis,2.0
Pain,Pain in calf,1.0
Pain,Sensation of warmth,1.0
Pain,Urinary tract infection,1.0
Pain,Pityriasis Rosea,1.0
Pain,Throat symptom,2.0
Pain,Stomach ache,9.0
Pain,Ear symptom,1.0
Pain,Sleeplessness,7.0
Pain,Arm Pain,6.0
Pain,Fibromyalgia,1.0
Pain,spells (neurological symptom),2.0
Pain,Myopathy,1.0
Pain,Nose symptoms,1.0
Pain,side pain,3.0
Pain,Congestion of throat,2.0
Pain,Conjunctivitis,2.0
Pain,Watery eyes,1.0
Pain,Night sweats,5.0
Pain,Arthritis,2.0
Pain,Mastodynia,4.0
Pain,"IMMUNODEFICIENCY, COMMON VARIABLE, 10",1.0
Pain,Abdominal Pain,4.0
Pain,Feeling of loss of feeling,1.0
Pain,Stomach cramps (finding),1.0
Pain,Fatigue - symptom,2.0
Pain,Infection of kidney,1.0
Pain,Asthenopia,1.0
Pain,Sore eye,1.0
Pain,Chest pressure,4.0
Pain,Throbbing Headache,1.0
Pain,Lower respiratory tract infection,3.0
Pain,Severe diarrhea,4.0
Pain,Eructation,1.0
Pain,feeling dizzy,1.0
Pain,Vertigo,2.0
Pain,feeling like vomiting,1.0
Pain,Migraine Disorders,2.0
Pain,Prediabetes syndrome,2.0
Pain,Tonsillitis,1.0
Pain,Vitamin Deficiency,1.0
Pain,Autoimmune Diseases,3.0
Pain,lump in throat,1.0
Pain,headache severe,5.0
Pain,Prickling sensation,1.0
Pain,chest heaviness,2.0
Pain,skin color change,1.0
Pain,Glossalgia,1.0
Pain,Stinging Sensation,1.0
Pain,Skin symptom,1.0
Pain,swollen glands in neck,1.0
Pain,Upper back pain,1.0
Pain,Frontal headache,1.0
Pain,Hoarseness,1.0
Pain,taste sweet,1.0
Pain,Hepatorenal Syndrome,3.0
Pain,Muscle twitch,1.0
Pain,Punctate inner choroidopathy,6.0
Pain,"Skin Diseases, Infectious",1.0
Pain,Dermatitis,1.0
Pain,Sore mouth,1.0
Pain,red blotches,1.0
Pain,Burning feet,2.0
Pain,Erythema,2.0
Pain,CONOTRUNCAL ANOMALY FACE SYNDROME,1.0
Pain,Pain in left shoulder,1.0
Pain,Slow respiration,1.0
Pain,Posterior rhinorrhea,2.0
Pain,Throat irritation,2.0
Pain,Productive cough,4.0
Pain,Coffin-Siris syndrome,1.0
Pain,Pain of lymph node,2.0
Pain,Temporal headache,2.0
Pain,"Diarrhea, watery",1.0
Pain,Spasm,6.0
Pain,Left sided chest pain,1.0
Pain,Abnormal heart beat,1.0
Pain,Weight symptom (finding),1.0
Pain,Loose stool,1.0
Pain,furuncle,2.0
Pain,Abdominal discomfort,1.0
Pain,Acute lower respiratory tract infection,1.0
Pain,taste salty,1.0
Pain,Syndrome,3.0
Pain,MUNGAN SYNDROME,3.0
Pain,Upper Extremity Paresis,2.0
Pain,clogged ear,1.0
Pain,Lower Extremity Paresis,1.0
Pain,Paresthesia of hand,2.0
Pain,Paresis,1.0
Pain,HEAD PRESSURE SENSATION,1.0
Pain,Severe pain,1.0
Pain,Tropical Spastic Paraparesis,2.0
Pain,Dyspepsia,1.0
Pain,Basilar-Type Migraine,2.0
Pain,Suffocated,2.0
Pain,Equilibration disorder,2.0
Pain,Sore skin,2.0
Pain,"CHEST PAIN, SHARP",1.0
Pain,Isaacs syndrome,1.0
Pain,Congenital leukocyte adherence deficiency,1.0
Pain,Vaccinia,1.0
Pain,Tietze's Syndrome,1.0
Pain,Pleurisy,1.0
Pain,Myopia,1.0
Pain,Pulmonary Embolism,1.0
Pain,Sleep Apnea Syndromes,3.0
Pain,Infantile neuronal ceroid lipofuscinosis,1.0
Pain,Viral myocarditis,1.0
Pain,CHEST BURNING PAIN OF,1.0
Pain,tingling in fingers,1.0
Pain,Numbness of face,1.0
Pain,dyspnea acute,1.0
Pain,Hyperemesis Gravidarum,1.0
Pain,Rales,1.0
Pain,"Pain, Burning",1.0
Pain,Sleep Starts,1.0
Pain,Polyglandular Type I Autoimmune Syndrome,1.0
Pain,Streptococcal Infections,2.0
Pain,post viral fatigue,4.0
Pain,Simian Acquired Immunodeficiency Syndrome,11.0
Pain,Wiskott-Aldrich Syndrome,10.0
Pain,Streptococcal sore throat,1.0
Pain,Irritable Bowel Syndrome,1.0
Pain,Intestinal infectious disease (disorder),1.0
Pain,Aural pressure,3.0
Pain,Dermatofibrosis lenticularis disseminata,1.0
Pain,Autoimmune disease (systemic) NOS,1.0
Pain,Preeclamptic toxemia,3.0
Pain,Sensory Discomfort,1.0
Pain,Bronchopulmonary Dysplasia,1.0
Pain,Dyspnea on exertion,1.0
Pain,Hyperextension,1.0
Pain,Heparin-induced thrombocytopenia,5.0
Pain,"Total Hypotrichosis, Mari type",2.0
Pain,"Diarrhea and vomiting, symptom",1.0
Pain,Chest pain on breathing,1.0
Pain,Agonizing Pain,1.0
Pain,Herpes zoster disease,5.0
Pain,Posterior reversible encephalopathy syndrome,1.0
Pain,Rolling of eyes,1.0
Pain,Small Fiber Neuropathy,1.0
Pain,Acquired disease,1.0
Pain,Pneumocystis jiroveci pneumonia,8.0
Pain,Lichen Planus,1.0
Pain,Liver Cirrhosis,1.0
Pain,Idiopathic peripheral neuropathy,1.0
Pain,Erythromelalgia,1.0
Pain,Painful Bladder Syndrome,3.0
Pain,Numbness of foot,1.0
Pain,nasal itching,1.0
Pain,SHOULDER TENDERNESS,1.0
Pain,Perceived quality of life,1.0
Pain,Burning sensation of leg,1.0
Pain,local reaction,1.0
Pain,Potassium aggravated myotonia,1.0
Pain,Chronic venous insufficiency,1.0
Pain,Bursitis of hip,1.0
Pain,Bursitis,1.0
Pain,Transient Ischemic Attack,1.0
Pain,"Arthritis, Psoriatic",1.0
Pain,Inflammation of joint of foot,1.0
Pain,Chronic Kidney Diseases,1.0
Pain,Radiation Damage,1.0
Pain,Steroid-induced myopathy,1.0
Pain,Agitation,1.0
Pain,Tenalgia,1.0
Pain,PHOTOPAROXYSMAL RESPONSE 1,1.0
Pain,multiple pathologies,1.0
Pain,Terminal illness,1.0
Pain,Giant Cell Arteritis,1.0
Pain,Severe chronic obstructive pulmonary disease,1.0
Pain,Adenovirus Infections,1.0
Pain,Shoulder Pain,1.0
Pain,Excruciating pain,1.0
Pain,Acute onset fever,1.0
Pain,Circling gait,2.0
Pain,Autoimmune hemolytic anemia,1.0
Pain,Bronchiectasis,2.0
Pain,"Elliptocytosis, Hereditary",1.0
Pain,Epilepsy,3.0
Pain,Athabaskan brainstem dysgenesis,2.0
Pain,Stiffness,2.0
Pain,prickly feeling,2.0
Pain,Right Flank Pain,2.0
Pain,"Bronchitis, Chronic",4.0
Pain,Cardiomyopathies,1.0
Pain,Pertussis,1.0
Pain,Borderline Hypertension,1.0
Pain,Hereditary Coproporphyria,1.0
Pain,Polymyalgia Rheumatica,1.0
Pain,Neuroleptic Malignant Syndrome,1.0
Pain,"Malaria, Cerebral",1.0
Pain,Melnick-Needles Syndrome,1.0
Pain,LAURIN-SANDROW SYNDROME,1.0
Pain,Pain in buttock,1.0
Pain,Breath Holding,1.0
Pain,Sleep disturbances,1.0
Pain,"Cholestasis-edema syndrome, Norwegian type",1.0
Pain,Euthyroid Sick Syndromes,1.0
Pain,Post-infectious encephalitis,1.0
Pain,Chikungunya virus infection,1.0
Pain,Common Migraine,1.0
Pain,Dystonia Disorders,1.0
Pain,Hereditary Multiple Exostoses,1.0
Pain,Sensorineural Hearing Loss (disorder),2.0
Pain,Rubella,2.0
Pain,Vestibular Diseases,2.0
Pain,Scarlet Fever,2.0
Pain,Benign paroxysmal positional vertigo,2.0
Pain,Chronic lobular hepatitis,2.0
Pain,Lesch-Nyhan Syndrome,2.0
Pain,Vitelliform Macular Dystrophy,2.0
Pain,Indifferent mood,2.0
Pain,Zunich neuroectodermal syndrome,1.0
Pain,"Encephalomyelitis, Western Equine",1.0
Pain,Feeling despair,1.0
Pain,Erythema Multiforme,1.0
Pain,Eosinophilia-Myalgia Syndrome,1.0
Pain,Paraneoplastic Opsoclonus Ataxia,1.0
Pain,Recurrent abdominal pain,1.0
rundown,Communicable Diseases,1.0
rundown,Influenza,1.0
rundown,Secondary Infections,1.0
rundown,Smallpox,1.0
rundown,Poliomyelitis,1.0
rundown,Secondary bacterial pneumonia,1.0
rundown,Infectious disease of lung,1.0
rundown,Aspergilloma,1.0
rundown,Pneumonia,1.0
rundown,Respiratory Tract Infections,1.0
rundown,Mycoses,1.0
rundown,"Pneumonia, Bacterial",1.0
rundown,"Hemorrhagic Fever, Ebola",1.0
rundown,Trigger Finger Disorder,1.0
rundown,Bacterial Infections,1.0
rundown,Virus Diseases,1.0
rundown,primary infection nos,1.0
rundown,Sepsis,1.0
rundown,Mumps,1.0
rundown,Asthma,1.0
Little's Disease,cold symptoms,6.0
Little's Disease,Testicular regression syndrome,14.0
Little's Disease,PROGRESSIVE ENCEPHALOMYELITIS WITH RIGIDITY,4.0
Little's Disease,Anosmia,6.0
Little's Disease,Communicable Diseases,24.0
Little's Disease,Chronic otitis media,10.0
Little's Disease,"SHORT STATURE, IDIOPATHIC, X-LINKED",19.0
Little's Disease,organic disorders,4.0
Little's Disease,AICARDI-GOUTIERES SYNDROME 1,2.0
Little's Disease,Fatigue,19.0
Little's Disease,Sore to touch,14.0
Little's Disease,Allergic disposition,10.0
Little's Disease,Common Cold,28.0
Little's Disease,Influenza,27.0
Little's Disease,Rhinorrhea,5.0
Little's Disease,Coughing,44.0
Little's Disease,Asthenia,19.0
Little's Disease,Dyspnea,17.0
Little's Disease,Blind Vision,3.0
Little's Disease,"Hyperostosis, Diffuse Idiopathic Skeletal",3.0
Little's Disease,PREMATURE CHROMATID SEPARATION TRAIT,10.0
Little's Disease,Myocardial Infarction,5.0
Little's Disease,Dental caries,1.0
Little's Disease,Secondary Infections,1.0
Little's Disease,Metabolic Diseases,1.0
Little's Disease,Actual Inability To Taste,6.0
Little's Disease,Other symptoms,3.0
Little's Disease,gastrointestinal gas,4.0
Little's Disease,Seizures,10.0
Little's Disease,Chronic Obstructive Airway Disease,14.0
Little's Disease,Cardiovascular symptoms,1.0
Little's Disease,Abnormal breathing,1.0
Little's Disease,Smallpox,1.0
Little's Disease,Pharyngitis,9.0
Little's Disease,Wolf-Hirschhorn Syndrome,11.0
Little's Disease,Sore Throat,10.0
Little's Disease,Headache,20.0
Little's Disease,Pallister-Hall syndrome,1.0
Little's Disease,Periodic Alternating Nystagmus,2.0
Little's Disease,Influenza due to Influenza A virus subtype H1N1,1.0
Little's Disease,Polyarteritis Nodosa,2.0
Little's Disease,Signs and Symptoms,17.0
Little's Disease,Temporohyoid osteoarthropathy,2.0
Little's Disease,BODY PAIN,10.0
Little's Disease,Severe Acute Respiratory Syndrome,3.0
Little's Disease,Diarrhea,5.0
Little's Disease,Vomiting,3.0
Little's Disease,Nausea,12.0
Little's Disease,Myalgia,1.0
Little's Disease,"Tachycardia, Ectopic Junctional",2.0
Little's Disease,Multi-infarct dementia,7.0
Little's Disease,Subacute thyroiditis,2.0
Little's Disease,Chronic articular rheumatism,1.0
Little's Disease,Pyotraumatic dermatitis,2.0
Little's Disease,Oculocerebrocutaneous syndrome,3.0
Little's Disease,Mass of body region,1.0
Little's Disease,Flare,2.0
Little's Disease,Catch - Finding of sensory dimension of pain,5.0
Little's Disease,slight fever,3.0
Little's Disease,Multiple symptoms,1.0
Little's Disease,Poliomyelitis,1.0
Little's Disease,"Liver Abscess, Amebic",3.0
Little's Disease,Measles,2.0
Little's Disease,Dysosteosclerosis,3.0
Little's Disease,Strangles,1.0
Little's Disease,Clouded consciousness,13.0
Little's Disease,Pulmonary Emphysema,1.0
Little's Disease,Chronic disease,3.0
Little's Disease,Lightheadedness,1.0
Little's Disease,Chills,10.0
Little's Disease,Papillon-Lefevre Disease,4.0
Little's Disease,Infectious disease of lung,2.0
Little's Disease,Pneumonia,11.0
Little's Disease,Respiratory Tract Infections,1.0
Little's Disease,"Pneumonia, Bacterial",4.0
Little's Disease,Bacterial Infections,1.0
Little's Disease,Virus Diseases,3.0
Little's Disease,Asthma,9.0
Little's Disease,Obesity,4.0
Little's Disease,Hypertensive disease,1.0
Little's Disease,Diabetes Mellitus,2.0
Little's Disease,Lung diseases,4.0
Little's Disease,Kidney Diseases,1.0
Little's Disease,Nervousness,6.0
Little's Disease,Vitamin D Deficiency,4.0
Little's Disease,Flushing,3.0
Little's Disease,Interstitial emphysema,1.0
Little's Disease,Overweight,2.0
Little's Disease,flu symptoms,4.0
Little's Disease,Anorexia,4.0
Little's Disease,Infantile Neuroaxonal Dystrophy,26.0
Little's Disease,Dry cough,13.0
Little's Disease,Comatose,1.0
Little's Disease,Lupus Erythematosus,1.0
Little's Disease,Malaria,1.0
Little's Disease,Flatulence,4.0
Little's Disease,Feeling Sick,3.0
Little's Disease,Respiratory problems,1.0
Little's Disease,Malaise,3.0
Little's Disease,Tremor,5.0
Little's Disease,Illness (finding),1.0
Little's Disease,Abdominal bloating,1.0
Little's Disease,Decrease in appetite,2.0
Little's Disease,Nightmares,1.0
Little's Disease,Upset stomach,5.0
Little's Disease,Exhaustion,3.0
Little's Disease,Cardiac Arrest,1.0
Little's Disease,Upper Respiratory Infections,1.0
Little's Disease,HEART PROBLEM,2.0
Little's Disease,Tired,22.0
Little's Disease,Pulmonary congestion,5.0
Little's Disease,Hepatic Encephalopathy,1.0
Little's Disease,Toxic liver disease,1.0
Little's Disease,Acute infectious disease,4.0
Little's Disease,Retinal damage,1.0
Little's Disease,Multiple Epiphyseal Dysplasia,9.0
Little's Disease,Rosacea,1.0
Little's Disease,Prieto X-linked mental retardation syndrome,1.0
Little's Disease,Muscular stiffness,7.0
Little's Disease,Sighing respiration,3.0
Little's Disease,Mandibuloacral dysostosis,2.0
Little's Disease,Influenza-like symptoms,2.0
Little's Disease,Fish-Eye Disease,3.0
Little's Disease,Adult Fanconi syndrome,3.0
Little's Disease,"Diabetes Mellitus, Non-Insulin-Dependent",1.0
Little's Disease,Hereditary Diseases,1.0
Little's Disease,WILSON-TURNER X-LINKED MENTAL RETARDATION SYNDROME,7.0
Little's Disease,EXERTIONAL,1.0
Little's Disease,Sick Sinus Syndrome,2.0
Little's Disease,Neonatal alloimmune thrombocytopenia,1.0
Little's Disease,"SHORT STATURE, ONYCHODYSPLASIA, FACIAL DYSMORPHISM, AND HYPOTRICHOSIS SYNDROME",1.0
Little's Disease,"POPLITEAL PTERYGIUM SYNDROME, LETHAL TYPE",4.0
Little's Disease,Retching,1.0
Little's Disease,Sharp pain,2.0
Little's Disease,"Amyotrophic Lateral Sclerosis, Sporadic",2.0
Little's Disease,Streptococcal lymphadenitis of swine,1.0
Little's Disease,Reflex Sympathetic Dystrophy,6.0
Little's Disease,Sinusitis,5.0
Little's Disease,Duane Retraction Syndrome,3.0
Little's Disease,Diabetic Retinopathy,3.0
Little's Disease,Pruritus,2.0
Little's Disease,Hamman-Rich syndrome,4.0
Little's Disease,Lung Problem,6.0
Little's Disease,Ache,11.0
Little's Disease,Nasal congestion (finding),2.0
Little's Disease,Malignant hyperpyrexia due to anesthesia,6.0
Little's Disease,Immunoglobulin A deficiency (disorder),1.0
Little's Disease,Vague ill health,1.0
Little's Disease,Chest tightness,7.0
Little's Disease,Back symptoms/complaints,1.0
Little's Disease,Myocardial Ischemia,13.0
Little's Disease,STOMATOCYTOSIS I,1.0
Little's Disease,Pelvic Organ Prolapse,8.0
Little's Disease,MRSA - Methicillin resistant Staphylococcus aureus infection,1.0
Little's Disease,Paramyotonia Congenita (disorder),2.0
Little's Disease,STUVE-WIEDEMANN SYNDROME,8.0
Little's Disease,"Pain, Postoperative",8.0
Little's Disease,"Respiratory Distress Syndrome, Adult",1.0
Little's Disease,Juvenile-Onset Still Disease,1.0
Little's Disease,Heartburn,1.0
Little's Disease,Heartburn acidity,1.0
Little's Disease,Male Pseudohermaphroditism,1.0
Little's Disease,Triglyceride storage disease with ichthyosis,2.0
Little's Disease,Exanthema,4.0
Little's Disease,"Myelitis, Acute Transverse",1.0
Little's Disease,Van der Woude syndrome,4.0
Little's Disease,"Anemia, Diamond-Blackfan",4.0
Little's Disease,"AUTOINFLAMMATION, LIPODYSTROPHY, AND DERMATOSIS SYNDROME",3.0
Little's Disease,Neonatal Jaundice,2.0
Little's Disease,Dizziness,4.0
Little's Disease,Cerebrovascular accident,1.0
Little's Disease,Acquired Immunodeficiency Syndrome,2.0
Little's Disease,Acute Pneumonia,1.0
Little's Disease,Plague,1.0
Little's Disease,Marinesco-Sjogren syndrome,1.0
Little's Disease,Agenesis of corpus callosum,8.0
Little's Disease,Axenfeld-Rieger syndrome,1.0
Little's Disease,Heart failure,1.0
Little's Disease,Respiratory distress,2.0
Little's Disease,Jet Lag Syndrome,2.0
Little's Disease,Other viral diseases NOS,1.0
Little's Disease,Pemphigus and fogo selvagem,1.0
Little's Disease,Breathing abnormally deep,9.0
Little's Disease,Bronchitis,7.0
Little's Disease,Chest Pain,11.0
Little's Disease,Goldberg-Shprintzen megacolon syndrome,2.0
Little's Disease,"Gait, Drop Foot",1.0
Little's Disease,Herpes Labialis,1.0
Little's Disease,Has tingling sensation,2.0
Little's Disease,Gastroesophageal reflux disease,1.0
Little's Disease,Constipation,1.0
Little's Disease,Dehydration,4.0
Little's Disease,Muscular fasciculation,1.0
Little's Disease,Syncope,2.0
Little's Disease,Cold sweat,1.0
Little's Disease,Recurrent disease,3.0
Little's Disease,Burning sensation,3.0
Little's Disease,Muscle Cramp,2.0
Little's Disease,Numbness,1.0
Little's Disease,Neck Pain,1.0
Little's Disease,Back Pain,5.0
Little's Disease,Hunger,1.0
Little's Disease,Lethargy,1.0
Little's Disease,Hot flushes,4.0
Little's Disease,Deep Vein Thrombosis,2.0
Little's Disease,Pityriasis Rosea,1.0
Little's Disease,Throat symptom,1.0
Little's Disease,Stomach ache,3.0
Little's Disease,Sleeplessness,5.0
Little's Disease,Arm Pain,2.0
Little's Disease,Fibromyalgia,3.0
Little's Disease,spells (neurological symptom),2.0
Little's Disease,Chronic Fatigue Syndrome,2.0
Little's Disease,side pain,3.0
Little's Disease,Congestion of throat,3.0
Little's Disease,Night sweats,5.0
Little's Disease,Arthritis,1.0
Little's Disease,Mastodynia,2.0
Little's Disease,Abdominal Pain,2.0
Little's Disease,Asthenopia,1.0
Little's Disease,Chest pressure,4.0
Little's Disease,Lower respiratory tract infection,3.0
Little's Disease,Severe diarrhea,2.0
Little's Disease,Tonsillitis,1.0
Little's Disease,Autoimmune Diseases,2.0
Little's Disease,Stinging Sensation,1.0
Little's Disease,Upper back pain,1.0
Little's Disease,Hepatorenal Syndrome,4.0
Little's Disease,Hypotrichosis simplex,3.0
Little's Disease,Muscle twitch,3.0
Little's Disease,Punctate inner choroidopathy,7.0
Little's Disease,Slow respiration,1.0
Little's Disease,Posterior rhinorrhea,2.0
Little's Disease,Throat irritation,1.0
Little's Disease,Nail-Patella Syndrome,1.0
Little's Disease,Sympathetically independent pain,2.0
Little's Disease,Productive cough,4.0
Little's Disease,Coffin-Siris syndrome,1.0
Little's Disease,Premenstrual syndrome,1.0
Little's Disease,Alcoholic ketoacidosis,1.0
Little's Disease,Hypercholesterolemia,1.0
Little's Disease,Temporal headache,2.0
Little's Disease,Spasm,6.0
Little's Disease,Left sided chest pain,1.0
Little's Disease,Abnormal heart beat,1.0
Little's Disease,Weight symptom (finding),1.0
Little's Disease,Chest discomfort,1.0
Little's Disease,furuncle,3.0
Little's Disease,Classical Lissencephaly,1.0
Little's Disease,Acute lower respiratory tract infection,1.0
Little's Disease,"Nephritis, Interstitial",3.0
Little's Disease,Age related macular degeneration,3.0
Little's Disease,Aleutian Mink Disease,1.0
Little's Disease,MUNGAN SYNDROME,1.0
Little's Disease,Paresthesia of hand,1.0
